Date,Close
2456,32.104000
2457,30.298000
2458,32.000668
2459,34.416000
2460,36.363335
2461,36.589333
2462,38.200001
2463,43.396667
2464,47.326000
2465,48.655334
2466,49.680668
2467,50.259335
2468,49.757332
2469,45.781334
2470,48.807335
2471,47.042000
2472,48.343334
2473,53.250000
2474,51.274666
2475,53.367332
2476,52.125332
2477,46.754665
2478,50.745998
2479,51.214001
2480,52.172001
2481,52.002666
2482,54.627998
2483,54.085999
2484,53.960667
2485,52.730667
2486,53.555332
2487,53.278000
2488,54.242001
2489,53.867332
2490,54.370667
2491,55.173332
2492,54.458668
2493,54.591331
2494,54.681999
2495,53.720669
2496,55.666668
2497,59.873333
2498,58.770668
2499,58.863998
2500,57.625332
2501,59.043999
2502,63.327999
2503,62.711334
2504,68.336670
2505,64.856003
2506,62.352001
2507,66.059998
2508,65.475334
2509,66.119331
2510,66.930664
2511,66.726669
2512,66.288002
2513,66.785332
2514,64.056664
2515,65.732002
2516,63.982666
2517,67.290001
2518,71.987335
2519,74.641998
2520,80.577332
2521,91.438667
2522,92.657333
2523,91.058670
2524,92.952003
2525,102.976669
2526,99.804001
2527,101.120003
2528,103.067329
2529,100.042664
2530,100.056000
2531,109.533333
2532,104.557335
2533,106.155334
2534,100.871330
2535,94.466667
2536,102.639999
2537,98.432671
2538,99.940666
2539,99.166000
2540,95.384003
2541,99.000000
2542,99.133331
2543,99.001335
2544,99.305336
2545,96.847336
2546,94.571335
2547,91.625999
2548,103.650665
2549,108.066666
2550,110.047333
2551,122.375999
2552,125.806000
2553,125.235336
2554,133.455338
2555,136.665329
2556,134.279999
2557,134.889328
2558,143.544662
2559,149.250000
2560,147.559998
2561,166.106674
2562,158.350006
2563,149.123337
2564,135.666672
2565,139.440002
2566,110.070000
2567,122.093330
2568,123.779999
2569,124.239998
2570,139.873337
2571,149.919998
2572,147.253326
2573,141.143326
2574,147.383331
2575,149.796661
2576,141.410004
2577,126.786667
2578,129.263336
2579,135.779999
2580,140.399994
2581,139.690002
2582,143.003326
2583,149.386673
2584,138.363327
2585,141.893326
2586,137.993332
2587,141.766663
2588,141.973328
2589,144.666672
2590,147.433334
2591,148.883331
2592,153.766663
2593,149.626663
2594,146.556671
2595,143.610001
2596,140.646667
2597,140.880005
2598,141.929993
2599,140.210007
2600,140.093338
2601,141.559998
2602,135.339996
2603,136.943329
2604,129.346664
2605,133.503326
2606,141.300003
